Timestamp,Track,Artist,Album Cover
00:16:41,Where's Your Head At (Wh0 Remix - Mixed),Basement Jaxx,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/7f/ee/62/7fee6293-efb4-5b48-b54d-c2dccc699169/cover.jpg/1400x1400cc.png
00:16:52,Where's Your Head At (Wh0 Remix - Mixed),Basement Jaxx,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/7f/ee/62/7fee6293-efb4-5b48-b54d-c2dccc699169/cover.jpg/1400x1400cc.png
00:17:03,Jump To My Beat,Wildchild,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7e/b7/b3/7eb7b304-0410-2636-0117-289ed1feaa90/5025425210136.jpg/1400x1400cc.png
00:17:14,Delirious,Massimo Di Lena,https://is1-ssl.mzstatic.com/image/thumb/Music18/v4/2b/cb/15/2bcb1529-8a2b-f7fb-4b19-3bc9afb7ce5f/cover.jpg/1400x1400cc.png
00:17:25,Starman,Easy Star All-Stars & Maxi Priest,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/8a/f3/9b/8af39b0f-010a-1973-5001-180fd9e979c9/657481110089.jpg/1400x1400cc.png
00:17:36,Jump To My Beat,Wildchild,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7e/b7/b3/7eb7b304-0410-2636-0117-289ed1feaa90/5025425210136.jpg/1400x1400cc.png
00:17:47,Jump To My Beat,Wildchild,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7e/b7/b3/7eb7b304-0410-2636-0117-289ed1feaa90/5025425210136.jpg/1400x1400cc.png
00:17:58,Jump To My Beat,Wildchild,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7e/b7/b3/7eb7b304-0410-2636-0117-289ed1feaa90/5025425210136.jpg/1400x1400cc.png
00:18:09,Jump To My Beat,Wildchild,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7e/b7/b3/7eb7b304-0410-2636-0117-289ed1feaa90/5025425210136.jpg/1400x1400cc.png
00:18:20,Starman,Easy Star All-Stars & Maxi Priest,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/8a/f3/9b/8af39b0f-010a-1973-5001-180fd9e979c9/657481110089.jpg/1400x1400cc.png
00:18:31,Karakum Desert (Extended Mix),Ludo Niek,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/90/03/1a/90031a82-5ab2-108f-d42b-1825d0209e53/752470673832_cover.jpg/1400x1400cc.png
00:18:42,Pennies From Heaven (Kevin's Tunnel Mix) [Mixed],Inner City,https://is1-ssl.mzstatic.com/image/thumb/Features125/v4/85/59/b6/8559b699-31f4-215b-57fa-f5e68bea58c2/mza_515181854228592486.png/1400x1400cc.png
00:18:53,I'm Not Sorry (Steve Smooth & Kalendr Extended Remix),Steve Smooth,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/49/7a/ea/497aeadd-6d11-3b72-294c-3dfc777b5b77/617465281754.jpg/1400x1400cc.png
00:19:04,I'm Not Sorry (Steve Smooth & Kalendr Extended Remix),Steve Smooth,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/49/7a/ea/497aeadd-6d11-3b72-294c-3dfc777b5b77/617465281754.jpg/1400x1400cc.png
00:19:15,Jump To My Beat,Wildchild,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7e/b7/b3/7eb7b304-0410-2636-0117-289ed1feaa90/5025425210136.jpg/1400x1400cc.png
00:19:26,Jump To My Beat,Wildchild,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7e/b7/b3/7eb7b304-0410-2636-0117-289ed1feaa90/5025425210136.jpg/1400x1400cc.png
00:19:37,Jump To My Beat,Wildchild,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7e/b7/b3/7eb7b304-0410-2636-0117-289ed1feaa90/5025425210136.jpg/1400x1400cc.png
00:19:48,Jump To My Beat,Wildchild,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7e/b7/b3/7eb7b304-0410-2636-0117-289ed1feaa90/5025425210136.jpg/1400x1400cc.png
00:19:59,Delirious,Massimo Di Lena,https://is1-ssl.mzstatic.com/image/thumb/Music18/v4/2b/cb/15/2bcb1529-8a2b-f7fb-4b19-3bc9afb7ce5f/cover.jpg/1400x1400cc.png
00:20:10,Delirious,Massimo Di Lena,https://is1-ssl.mzstatic.com/image/thumb/Music18/v4/2b/cb/15/2bcb1529-8a2b-f7fb-4b19-3bc9afb7ce5f/cover.jpg/1400x1400cc.png
00:24:45,Love Is the Answer,Cerrone,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6e/da/81/6eda81fb-ddc5-13d9-ba22-37a177d355e9/5060766761817_cover.jpg/1400x1400cc.png
00:25:18,Love Is the Answer,Cerrone,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6e/da/81/6eda81fb-ddc5-13d9-ba22-37a177d355e9/5060766761817_cover.jpg/1400x1400cc.png
00:25:29,Love Is the Answer,Cerrone,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6e/da/81/6eda81fb-ddc5-13d9-ba22-37a177d355e9/5060766761817_cover.jpg/1400x1400cc.png
00:25:51,Love Is the Answer,Cerrone,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6e/da/81/6eda81fb-ddc5-13d9-ba22-37a177d355e9/5060766761817_cover.jpg/1400x1400cc.png
00:26:02,Love Is the Answer,Cerrone,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6e/da/81/6eda81fb-ddc5-13d9-ba22-37a177d355e9/5060766761817_cover.jpg/1400x1400cc.png
00:26:35,Bring Me Back (Alex H Dub Mix),DJ Jose,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/c0/c6/8b/c0c68be9-7d5c-757a-4b86-3574459f652a/cover.jpg/1400x1400cc.png
00:27:41,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:27:52,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:28:03,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:28:14,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:28:25,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:28:36,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:28:47,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:28:58,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:29:09,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:29:20,Love Generation (feat. Gary Pine),Bob Sinclar,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/b6/8c/f1/b68cf12b-de23-8c41-26c0-87f992089926/3596974587397_cover.jpg/1400x1400cc.png
00:29:31,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:29:42,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:29:53,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:30:04,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:30:15,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:30:26,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:30:37,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:30:48,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:30:59,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:31:10,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:31:21,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:31:32,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:31:43,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:31:54,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:32:05,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:32:16,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:32:27,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:32:38,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:32:49,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:33:00,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:33:11,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:33:22,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:33:33,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:33:44,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:33:55,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:34:06,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:34:17,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:34:28,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:34:39,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:34:50,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:35:01,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:35:12,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:35:23,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:35:34,La Mouche (DJ Falcon Metal Mix) [Mixed],Cassius,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/27/a7/ec/27a7ec63-fffb-0fc6-2568-f3619f7de5d1/PNAU_cover.jpg/1400x1400cc.png
00:35:45,Simplon,F.Sonik,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/4d/09/ec/4d09ece2-adba-d76d-3bf9-90794a65373c/cover.jpg/1400x1400cc.png
00:35:56,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:36:07,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:36:18,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:36:29,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:36:40,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:36:51,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:37:02,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:37:13,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:37:24,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:37:35,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:37:46,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:38:08,"""Bargrooves: Disco Heat"" Album Intro",Alan Braxe & Fred Falke,
00:38:19,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:38:30,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:38:41,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:38:52,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:39:03,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:39:14,Intro,Alan Braxe & Fred Falke,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1c/e7/8e/1ce78ee6-df6f-c860-ad3a-3686b17cd24a/192152090067.png/1400x1400cc.png
00:39:47,Rhythm (Of the Night),Something Good,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/fb/34/77/fb347744-385b-f001-8978-44ababa0181d/8718522391996.png/1400x1400cc.png
00:40:09,The Joker (ATFC's Aces High Remix),Fatboy Slim,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/e7/53/3a/e7533a7c-fd3d-86a2-e579-a1a5e0ac97c9/5025425520631.jpg/1400x1400cc.png
00:40:31,The Joker (ATFC's Aces High Remix),Fatboy Slim,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/e7/53/3a/e7533a7c-fd3d-86a2-e579-a1a5e0ac97c9/5025425520631.jpg/1400x1400cc.png
00:40:53,The Joker (ATFC's Aces High Remix),Fatboy Slim,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/e7/53/3a/e7533a7c-fd3d-86a2-e579-a1a5e0ac97c9/5025425520631.jpg/1400x1400cc.png
00:41:26,The Joker (ATFC's Aces High Remix),Fatboy Slim,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/e7/53/3a/e7533a7c-fd3d-86a2-e579-a1a5e0ac97c9/5025425520631.jpg/1400x1400cc.png
00:42:54,"Harder, Better, Faster, Stronger",Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/03/83/32/03833245-cf9e-c0b3-fac6-c7b4502b22fa/0724389799958_1401x1401_300dpi.jpg/1400x1400cc.png
00:43:16,"Harder, Better, Faster, Stronger",Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/03/83/32/03833245-cf9e-c0b3-fac6-c7b4502b22fa/0724389799958_1401x1401_300dpi.jpg/1400x1400cc.png
00:44:00,"Harder, Better, Faster, Stronger",Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/03/83/32/03833245-cf9e-c0b3-fac6-c7b4502b22fa/0724389799958_1401x1401_300dpi.jpg/1400x1400cc.png
00:44:11,Rebellion,Tito,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/21/7d/22/217d22ff-d02c-c17b-8285-e111f1891778/cover.jpg/1400x1400cc.png
00:44:55,This Girl,Kungs & Cookin' On 3 Burners,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d5/ca/ef/d5caef26-fdcf-750b-7f72-15e91e4916cc/16UMGIM68689.rgb.jpg/1400x1400cc.png
00:45:06,Can You Feel It,Mr. Fingers,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/e8/c1/f1e8c10a-df1a-2a90-4dc6-0c903d6432ac/827170141889.jpg/1400x1400cc.png
00:45:17,Can You Feel It,Mr. Fingers,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/e8/c1/f1e8c10a-df1a-2a90-4dc6-0c903d6432ac/827170141889.jpg/1400x1400cc.png
00:45:28,Can You Feel It,Mr. Fingers,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/e8/c1/f1e8c10a-df1a-2a90-4dc6-0c903d6432ac/827170141889.jpg/1400x1400cc.png
00:45:39,Can You Feel It,Mr. Fingers,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/e8/c1/f1e8c10a-df1a-2a90-4dc6-0c903d6432ac/827170141889.jpg/1400x1400cc.png
00:45:50,Can You Feel It,Mr. Fingers,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/e8/c1/f1e8c10a-df1a-2a90-4dc6-0c903d6432ac/827170141889.jpg/1400x1400cc.png
00:46:01,Can You Feel It,Mr. Fingers,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/e8/c1/f1e8c10a-df1a-2a90-4dc6-0c903d6432ac/827170141889.jpg/1400x1400cc.png
00:46:12,Can You Feel It,Mr. Fingers,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/e8/c1/f1e8c10a-df1a-2a90-4dc6-0c903d6432ac/827170141889.jpg/1400x1400cc.png
00:46:23,Can You Feel It,Mr. Fingers,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/e8/c1/f1e8c10a-df1a-2a90-4dc6-0c903d6432ac/827170141889.jpg/1400x1400cc.png
00:46:34,Can You Feel It,Mr. Fingers,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/f1/e8/c1/f1e8c10a-df1a-2a90-4dc6-0c903d6432ac/827170141889.jpg/1400x1400cc.png
00:46:45,Too Long,Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Features125/v4/9e/f3/19/9ef31946-26de-0a95-c771-30457c5c01ec/dj.huxlnxyy.jpg/1400x1400cc.png
00:46:56,Departing V.1 (Angel Alanis Remix),Israel Toledo,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/84/0e/c2/840ec2fc-09c1-c5cb-7e53-42199b63238b/811868711317_cover.jpg/1400x1400cc.png
00:47:07,Departing V.1 (Angel Alanis Remix),Israel Toledo,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/84/0e/c2/840ec2fc-09c1-c5cb-7e53-42199b63238b/811868711317_cover.jpg/1400x1400cc.png
00:47:18,Too Long,Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Features125/v4/9e/f3/19/9ef31946-26de-0a95-c771-30457c5c01ec/dj.huxlnxyy.jpg/1400x1400cc.png
00:47:29,Too Long,Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Features125/v4/9e/f3/19/9ef31946-26de-0a95-c771-30457c5c01ec/dj.huxlnxyy.jpg/1400x1400cc.png
00:47:40,Too Long,Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Features125/v4/9e/f3/19/9ef31946-26de-0a95-c771-30457c5c01ec/dj.huxlnxyy.jpg/1400x1400cc.png
00:47:51,Too Long,Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Features125/v4/9e/f3/19/9ef31946-26de-0a95-c771-30457c5c01ec/dj.huxlnxyy.jpg/1400x1400cc.png
00:48:02,Too Long,Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Features125/v4/9e/f3/19/9ef31946-26de-0a95-c771-30457c5c01ec/dj.huxlnxyy.jpg/1400x1400cc.png
00:48:13,Too Long,Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Features125/v4/9e/f3/19/9ef31946-26de-0a95-c771-30457c5c01ec/dj.huxlnxyy.jpg/1400x1400cc.png
00:48:24,Too Long,Daft Punk,https://is1-ssl.mzstatic.com/image/thumb/Features125/v4/9e/f3/19/9ef31946-26de-0a95-c771-30457c5c01ec/dj.huxlnxyy.jpg/1400x1400cc.png
